CodeInd2,2010pop,state,stateCode,zipCode,StateAbbr,2010.SSrecip,fips,IRS_rtrns
C2141003,2786,Kentucky,21,41003,KY,530,21,976
C2141004,4122,Kentucky,21,41004,KY,900,21,1681
C2141005,22569,Kentucky,21,41005,KY,2715,21,9969
C2141006,4434,Kentucky,21,41006,KY,925,21,1912
C2141007,4193,Kentucky,21,41007,KY,690,21,1788
C2141008,7457,Kentucky,21,41008,KY,1575,21,3117
C2141010,3217,Kentucky,21,41010,KY,730,21,1203
C2141011,25872,Kentucky,21,41011,KY,4490,21,11543
C2141014,6942,Kentucky,21,41014,KY,1110,21,3083
C2141015,20864,Kentucky,21,41015,KY,3680,21,9606
C2141016,6075,Kentucky,21,41016,KY,1035,21,2788
C2141017,38940,Kentucky,21,41017,KY,6265,21,19517
C2141018,27345,Kentucky,21,41018,KY,4370,21,12996
C2141030,6299,Kentucky,21,41030,KY,1185,21,2661
C2141031,15886,Kentucky,21,41031,KY,3660,21,6782
C2141033,1976,Kentucky,21,41033,KY,420,21,882
C2141034,1032,Kentucky,21,41034,KY,220,21,412
C2141035,10785,Kentucky,21,41035,KY,2025,21,4516
C2141039,2502,Kentucky,21,41039,KY,615,21,1114
C2141040,7265,Kentucky,21,41040,KY,1585,21,3034
C2141041,7153,Kentucky,21,41041,KY,1795,21,2862
C2141042,49968,Kentucky,21,41042,KY,7980,21,23382
C2141043,1745,Kentucky,21,41043,KY,365,21,779
C2141044,1116,Kentucky,21,41044,KY,260,21,402
C2141045,1273,Kentucky,21,41045,KY,225,21,565
C2141046,1414,Kentucky,21,41046,KY,380,21,670
C2141048,13959,Kentucky,21,41048,KY,1315,21,6136
C2141049,2261,Kentucky,21,41049,KY,515,21,843
C2141051,26796,Kentucky,21,41051,KY,3215,21,11806
C2141052,107,Kentucky,21,41052,KY,80,21,128
C2141055,1813,Kentucky,21,41055,KY,405,21,726
C2141056,14228,Kentucky,21,41056,KY,3160,21,5852
C2141059,2712,Kentucky,21,41059,KY,580,21,1307
C2141062,35,Kentucky,21,41062,KY,15,21,
C2141063,3378,Kentucky,21,41063,KY,575,21,1379
C2141064,2073,Kentucky,21,41064,KY,525,21,765
C2141071,20869,Kentucky,21,41071,KY,3400,21,9170
C2141073,5955,Kentucky,21,41073,KY,1025,21,2894
C2141074,5338,Kentucky,21,41074,KY,975,21,2321
C2141075,16459,Kentucky,21,41075,KY,2690,21,7779
C2141076,16468,Kentucky,21,41076,KY,3190,21,7765
C2141080,1849,Kentucky,21,41080,KY,295,21,826
C2141083,1326,Kentucky,21,41083,KY,240,21,494
C2141085,724,Kentucky,21,41085,KY,160,21,
C2141086,2771,Kentucky,21,41086,KY,380,21,783
C2141091,16873,Kentucky,21,41091,KY,2140,21,7764
C2141092,3514,Kentucky,21,41092,KY,600,21,1515
C2141093,2869,Kentucky,21,41093,KY,655,21,939
C2141094,13631,Kentucky,21,41094,KY,1840,21,5467
C2141095,3540,Kentucky,21,41095,KY,865,21,1625
C2141097,7349,Kentucky,21,41097,KY,1530,21,2771
C2141098,2037,Kentucky,21,41098,KY,425,21,731
C2141099,1169,Kentucky,21,41099,KY,,,
C2141101,18758,Kentucky,21,41101,KY,4435,21,7451
C2141102,21712,Kentucky,21,41102,KY,5095,21,8039
C2141121,1852,Kentucky,21,41121,KY,400,21,656
C2141124,1039,Kentucky,21,41124,KY,295,21,341
C2141129,9922,Kentucky,21,41129,KY,2480,21,3976
C2141132,425,Kentucky,21,41132,KY,100,21,148
C2141135,172,Kentucky,21,41135,KY,45,21,
C2141139,8271,Kentucky,21,41139,KY,2070,21,3556
C2141141,2461,Kentucky,21,41141,KY,570,21,893
C2141142,91,Kentucky,21,41142,KY,75,21,
C2141143,14535,Kentucky,21,41143,KY,3290,21,5354
C2141144,10279,Kentucky,21,41144,KY,2320,21,3972
C2141146,412,Kentucky,21,41146,KY,190,21,243
C2141149,733,Kentucky,21,41149,KY,170,21,174
C2141159,583,Kentucky,21,41159,KY,130,21,137
C2141164,13125,Kentucky,21,41164,KY,3130,21,4527
C2141166,919,Kentucky,21,41166,KY,175,21,241
C2141168,3043,Kentucky,21,41168,KY,735,21,1175
C2141169,5354,Kentucky,21,41169,KY,1240,21,2512
C2141171,5042,Kentucky,21,41171,KY,1075,21,1336
C2141174,1122,Kentucky,21,41174,KY,275,21,376
C2141175,5591,Kentucky,21,41175,KY,1445,21,2125
C2141179,7852,Kentucky,21,41179,KY,1705,21,2548
C2141180,1087,Kentucky,21,41180,KY,265,21,326
C2141183,1618,Kentucky,21,41183,KY,360,21,696
C2141189,2264,Kentucky,21,41189,KY,585,21,939
C2141201,238,Kentucky,21,41201,KY,70,21,
C2141203,696,Kentucky,21,41203,KY,175,21,168
C2141204,560,Kentucky,21,41204,KY,160,21,169
C2141214,750,Kentucky,21,41214,KY,125,21,128
C2141216,1297,Kentucky,21,41216,KY,295,21,357
C2141219,2053,Kentucky,21,41219,KY,515,21,653
C2141222,2627,Kentucky,21,41222,KY,700,21,899
C2141224,6414,Kentucky,21,41224,KY,1675,21,1779
C2141226,168,Kentucky,21,41226,KY,45,21,
C2141230,11730,Kentucky,21,41230,KY,3030,21,4281
C2141231,1002,Kentucky,21,41231,KY,310,21,351
C2141232,782,Kentucky,21,41232,KY,205,21,260
C2141234,601,Kentucky,21,41234,KY,170,21,209
C2141238,860,Kentucky,21,41238,KY,285,21,400
C2141240,6916,Kentucky,21,41240,KY,1890,21,2492
C2141250,1195,Kentucky,21,41250,KY,305,21,273
C2141254,571,Kentucky,21,41254,KY,170,21,187
C2141255,1036,Kentucky,21,41255,KY,285,21,337
C2141256,2433,Kentucky,21,41256,KY,600,21,859
C2141257,390,Kentucky,21,41257,KY,140,21,159
C2141260,885,Kentucky,21,41260,KY,200,21,261
C2141262,1474,Kentucky,21,41262,KY,340,21,333
C2141263,525,Kentucky,21,41263,KY,115,21,126
C2141264,389,Kentucky,21,41264,KY,100,21,136
C2141265,1857,Kentucky,21,41265,KY,480,21,570
C2141267,1245,Kentucky,21,41267,KY,305,21,286
C2141268,395,Kentucky,21,41268,KY,230,21,
C2141271,237,Kentucky,21,41271,KY,80,21,
C2141274,585,Kentucky,21,41274,KY,275,21,330
C2141301,6159,Kentucky,21,41301,KY,1665,21,1980
C2141311,7538,Kentucky,21,41311,KY,1665,21,2117
C2141314,5239,Kentucky,21,41314,KY,1290,21,1544
C2141317,190,Kentucky,21,41317,KY,145,21,155
C2141332,1184,Kentucky,21,41332,KY,395,21,434
C2141339,10957,Kentucky,21,41339,KY,2760,21,3539
C2141348,1219,Kentucky,21,41348,KY,370,21,474
C2141352,677,Kentucky,21,41352,KY,125,21,177
C2141360,500,Kentucky,21,41360,KY,95,21,132
C2141365,501,Kentucky,21,41365,KY,140,21,167
C2141366,20,Kentucky,21,41366,KY,35,21,
C2141367,179,Kentucky,21,41367,KY,70,21,
C2141385,470,Kentucky,21,41385,KY,240,21,285
C2141390,52,Kentucky,21,41390,KY,30,21,
C2141397,64,Kentucky,21,41397,KY,55,21,
C2141408,445,Kentucky,21,41408,KY,105,21,135
C2141421,233,Kentucky,21,41421,KY,55,21,110
C2141425,1138,Kentucky,21,41425,KY,295,21,363
C2141464,722,Kentucky,21,41464,KY,205,21,182
C2141465,11979,Kentucky,21,41465,KY,2975,21,3815
C2141472,10985,Kentucky,21,41472,KY,2370,21,3211
C2141501,23298,Kentucky,21,41501,KY,4810,21,7185
C2141503,570,Kentucky,21,41503,KY,135,21,274
C2141512,976,Kentucky,21,41512,KY,250,21,257
C2141513,590,Kentucky,21,41513,KY,240,21,165
C2141514,3491,Kentucky,21,41514,KY,1120,21,1378
C2141517,109,Kentucky,21,41517,KY,90,21,
C2141519,1108,Kentucky,21,41519,KY,300,21,356
C2141522,5352,Kentucky,21,41522,KY,1515,21,1502
C2141524,384,Kentucky,21,41524,KY,195,21,134
C2141526,125,Kentucky,21,41526,KY,25,21,
C2141527,675,Kentucky,21,41527,KY,145,21,249
C2141528,999,Kentucky,21,41528,KY,300,21,211
C2141531,985,Kentucky,21,41531,KY,315,21,361
C2141534,273,Kentucky,21,41534,KY,160,21,
C2141535,526,Kentucky,21,41535,KY,75,21,121
C2141537,5373,Kentucky,21,41537,KY,1200,21,1393
C2141538,97,Kentucky,21,41538,KY,115,21,
C2141539,1722,Kentucky,21,41539,KY,570,21,585
C2141540,302,Kentucky,21,41540,KY,115,21,132
C2141543,543,Kentucky,21,41543,KY,220,21,202
C2141544,931,Kentucky,21,41544,KY,390,21,323
C2141547,369,Kentucky,21,41547,KY,160,21,115
C2141548,862,Kentucky,21,41548,KY,340,21,267
C2141553,2288,Kentucky,21,41553,KY,930,21,737
C2141554,1102,Kentucky,21,41554,KY,345,21,265
C2141555,915,Kentucky,21,41555,KY,265,21,239
C2141557,1716,Kentucky,21,41557,KY,520,21,634
C2141558,809,Kentucky,21,41558,KY,160,21,204
C2141559,339,Kentucky,21,41559,KY,320,21,249
C2141560,384,Kentucky,21,41560,KY,230,21,246
C2141562,2807,Kentucky,21,41562,KY,960,21,915
C2141563,445,Kentucky,21,41563,KY,110,21,110
C2141564,1159,Kentucky,21,41564,KY,365,21,425
C2141566,714,Kentucky,21,41566,KY,135,21,119
C2141567,369,Kentucky,21,41567,KY,50,21,
C2141568,1073,Kentucky,21,41568,KY,300,21,213
C2141571,639,Kentucky,21,41571,KY,170,21,193
C2141572,3754,Kentucky,21,41572,KY,1255,21,1180
C2141601,755,Kentucky,21,41601,KY,375,21,534
C2141602,819,Kentucky,21,41602,KY,255,21,331
C2141603,1498,Kentucky,21,41603,KY,405,21,491
C2141604,620,Kentucky,21,41604,KY,235,21,171
C2141605,637,Kentucky,21,41605,KY,385,21,434
C2141606,656,Kentucky,21,41606,KY,240,21,217
C2141607,318,Kentucky,21,41607,KY,145,21,130
C2141612,78,Kentucky,21,41612,KY,50,21,
C2141615,675,Kentucky,21,41615,KY,145,21,204
C2141616,794,Kentucky,21,41616,KY,175,21,223
C2141619,599,Kentucky,21,41619,KY,115,21,118
C2141621,329,Kentucky,21,41621,KY,100,21,110
C2141622,228,Kentucky,21,41622,KY,160,21,178
C2141630,1230,Kentucky,21,41630,KY,415,21,423
C2141631,1106,Kentucky,21,41631,KY,315,21,283
C2141632,614,Kentucky,21,41632,KY,105,21,138
C2141635,3056,Kentucky,21,41635,KY,1005,21,1038
C2141636,984,Kentucky,21,41636,KY,300,21,269
C2141640,1343,Kentucky,21,41640,KY,360,21,414
C2141642,725,Kentucky,21,41642,KY,170,21,224
C2141643,194,Kentucky,21,41643,KY,85,21,
C2141645,1268,Kentucky,21,41645,KY,305,21,394
C2141647,1815,Kentucky,21,41647,KY,630,21,598
C2141649,2631,Kentucky,21,41649,KY,845,21,981
C2141650,534,Kentucky,21,41650,KY,285,21,279
C2141653,11451,Kentucky,21,41653,KY,3090,21,4197
C2141655,896,Kentucky,21,41655,KY,235,21,248
C2141659,520,Kentucky,21,41659,KY,160,21,265
C2141660,802,Kentucky,21,41660,KY,315,21,233
C2141663,384,Kentucky,21,41663,KY,95,21,104
C2141666,908,Kentucky,21,41666,KY,285,21,265
C2141667,720,Kentucky,21,41667,KY,145,21,149
C2141669,865,Kentucky,21,41669,KY,235,21,223
C2141701,17252,Kentucky,21,41701,KY,2395,21,4262
C2141712,380,Kentucky,21,41712,KY,115,21,171
C2141713,51,Kentucky,21,41713,KY,130,21,170
C2141714,418,Kentucky,21,41714,KY,145,21,155
C2141719,1043,Kentucky,21,41719,KY,445,21,628
C2141721,788,Kentucky,21,41721,KY,180,21,252
C2141722,1688,Kentucky,21,41722,KY,640,21,753
C2141723,1537,Kentucky,21,41723,KY,265,21,346
C2141725,174,Kentucky,21,41725,KY,130,21,
C2141727,640,Kentucky,21,41727,KY,220,21,389
C2141729,230,Kentucky,21,41729,KY,225,21,
C2141731,1023,Kentucky,21,41731,KY,330,21,386
C2141735,295,Kentucky,21,41735,KY,70,21,
C2141739,179,Kentucky,21,41739,KY,100,21,
C2141740,877,Kentucky,21,41740,KY,130,21,231
C2141745,200,Kentucky,21,41745,KY,45,21,
C2141746,835,Kentucky,21,41746,KY,220,21,244
C2141749,3556,Kentucky,21,41749,KY,985,21,1447
C2141751,289,Kentucky,21,41751,KY,125,21,187
C2141754,460,Kentucky,21,41754,KY,120,21,179
C2141759,397,Kentucky,21,41759,KY,100,21,167
C2141760,35,Kentucky,21,41760,KY,,,
C2141762,107,Kentucky,21,41762,KY,40,21,
C2141763,574,Kentucky,21,41763,KY,180,21,209
C2141764,741,Kentucky,21,41764,KY,150,21,182
C2141766,131,Kentucky,21,41766,KY,70,21,
C2141772,277,Kentucky,21,41772,KY,75,21,
C2141773,1273,Kentucky,21,41773,KY,450,21,515
C2141774,2659,Kentucky,21,41774,KY,705,21,920
C2141775,114,Kentucky,21,41775,KY,30,21,
C2141776,1509,Kentucky,21,41776,KY,495,21,649
C2141777,947,Kentucky,21,41777,KY,235,21,215
C2141804,720,Kentucky,21,41804,KY,220,21,322
C2141810,502,Kentucky,21,41810,KY,100,21,
C2141812,230,Kentucky,21,41812,KY,115,21,109
C2141815,802,Kentucky,21,41815,KY,310,21,352
C2141817,251,Kentucky,21,41817,KY,145,21,167
C2141819,392,Kentucky,21,41819,KY,115,21,129
C2141821,537,Kentucky,21,41821,KY,145,21,158
C2141822,2553,Kentucky,21,41822,KY,755,21,1151
C2141824,1072,Kentucky,21,41824,KY,390,21,457
C2141825,548,Kentucky,21,41825,KY,160,21,171
C2141826,978,Kentucky,21,41826,KY,285,21,320
C2141828,808,Kentucky,21,41828,KY,215,21,267
C2141831,849,Kentucky,21,41831,KY,250,21,390
C2141832,424,Kentucky,21,41832,KY,70,21,114
C2141833,321,Kentucky,21,41833,KY,85,21,121
C2141834,659,Kentucky,21,41834,KY,185,21,208
C2141835,790,Kentucky,21,41835,KY,220,21,253
C2141836,798,Kentucky,21,41836,KY,215,21,291
C2141837,1284,Kentucky,21,41837,KY,290,21,353
C2141838,548,Kentucky,21,41838,KY,155,21,182
C2141839,1193,Kentucky,21,41839,KY,245,21,252
C2141840,1111,Kentucky,21,41840,KY,400,21,487
C2141843,949,Kentucky,21,41843,KY,230,21,271
C2141844,1355,Kentucky,21,41844,KY,235,21,370
C2141845,293,Kentucky,21,41845,KY,110,21,128
C2141847,617,Kentucky,21,41847,KY,150,21,202
C2141848,80,Kentucky,21,41848,KY,65,21,
C2141849,193,Kentucky,21,41849,KY,75,21,
C2141855,696,Kentucky,21,41855,KY,170,21,202
C2141858,8064,Kentucky,21,41858,KY,1720,21,2483
C2141859,349,Kentucky,21,41859,KY,100,21,
C2141861,108,Kentucky,21,41861,KY,65,21,
C2141862,952,Kentucky,21,41862,KY,260,21,288
C2142001,27960,Kentucky,21,42001,KY,6050,21,12674
C2142003,29683,Kentucky,21,42003,KY,6945,21,12308
C2142020,2330,Kentucky,21,42020,KY,445,21,915
C2142021,1505,Kentucky,21,42021,KY,445,21,661
C2142022,104,Kentucky,21,42022,KY,50,21,
C2142023,2422,Kentucky,21,42023,KY,675,21,990
C2142024,1490,Kentucky,21,42024,KY,375,21,610
C2142025,19305,Kentucky,21,42025,KY,5235,21,8282
C2142027,2291,Kentucky,21,42027,KY,540,21,966
C2142028,635,Kentucky,21,42028,KY,185,21,278
C2142029,6321,Kentucky,21,42029,KY,1720,21,2734
C2142031,3418,Kentucky,21,42031,KY,915,21,1305
C2142032,192,Kentucky,21,42032,KY,65,21,
C2142035,1068,Kentucky,21,42035,KY,205,21,453
C2142036,1167,Kentucky,21,42036,KY,315,21,506
C2142037,29,Kentucky,21,42037,KY,30,21,
C2142038,5298,Kentucky,21,42038,KY,1440,21,1981
C2142039,1751,Kentucky,21,42039,KY,395,21,684
C2142040,1082,Kentucky,21,42040,KY,275,21,458
C2142041,4627,Kentucky,21,42041,KY,1370,21,1759
C2142044,3404,Kentucky,21,42044,KY,1095,21,1553
C2142045,2089,Kentucky,21,42045,KY,645,21,959
C2142047,192,Kentucky,21,42047,KY,50,21,
C2142048,2147,Kentucky,21,42048,KY,630,21,900
C2142049,1480,Kentucky,21,42049,KY,440,21,655
C2142050,3256,Kentucky,21,42050,KY,855,21,1113
C2142051,2840,Kentucky,21,42051,KY,610,21,1197
C2142053,4931,Kentucky,21,42053,KY,1010,21,2106
C2142054,984,Kentucky,21,42054,KY,230,21,420
C2142055,2609,Kentucky,21,42055,KY,815,21,1050
C2142056,1982,Kentucky,21,42056,KY,525,21,819
C2142058,2336,Kentucky,21,42058,KY,550,21,1057
C2142060,130,Kentucky,21,42060,KY,45,21,
C2142061,55,Kentucky,21,42061,KY,25,21,
C2142064,8421,Kentucky,21,42064,KY,2260,21,3148
C2142066,23182,Kentucky,21,42066,KY,5710,21,9612
C2142069,1100,Kentucky,21,42069,KY,210,21,436
C2142071,29655,Kentucky,21,42071,KY,5940,21,11151
C2142076,1213,Kentucky,21,42076,KY,405,21,426
C2142078,1852,Kentucky,21,42078,KY,625,21,723
C2142079,1426,Kentucky,21,42079,KY,360,21,547
C2142081,2203,Kentucky,21,42081,KY,595,21,878
C2142082,1845,Kentucky,21,42082,KY,525,21,764
C2142083,446,Kentucky,21,42083,KY,105,21,160
C2142084,83,Kentucky,21,42084,KY,15,21,
C2142085,918,Kentucky,21,42085,KY,270,21,371
C2142086,4036,Kentucky,21,42086,KY,895,21,1852
C2142087,2419,Kentucky,21,42087,KY,655,21,957
C2142088,2656,Kentucky,21,42088,KY,710,21,1098
C2142101,55648,Kentucky,21,42101,KY,7780,21,21533
C2142102,88,Kentucky,21,42102,KY,665,21,
C2142103,18936,Kentucky,21,42103,KY,3445,21,8604
C2142104,29610,Kentucky,21,42104,KY,4645,21,13052
C2142120,2588,Kentucky,21,42120,KY,565,21,872
C2142122,4368,Kentucky,21,42122,KY,710,21,1828
C2142123,840,Kentucky,21,42123,KY,205,21,307
C2142124,55,Kentucky,21,42124,KY,20,21,
C2142127,6199,Kentucky,21,42127,KY,1535,21,2517
C2142129,7026,Kentucky,21,42129,KY,1835,21,2583
C2142130,175,Kentucky,21,42130,KY,35,21,
C2142133,1370,Kentucky,21,42133,KY,375,21,526
C2142134,16785,Kentucky,21,42134,KY,3375,21,6788
C2142140,1264,Kentucky,21,42140,KY,335,21,640
C2142141,30349,Kentucky,21,42141,KY,6775,21,12175
C2142151,275,Kentucky,21,42151,KY,65,21,
C2142153,326,Kentucky,21,42153,KY,40,21,
C2142154,691,Kentucky,21,42154,KY,155,21,268
C2142156,254,Kentucky,21,42156,KY,85,21,145
C2142157,437,Kentucky,21,42157,KY,105,21,161
C2142159,1195,Kentucky,21,42159,KY,260,21,527
C2142160,1992,Kentucky,21,42160,KY,450,21,759
C2142163,56,Kentucky,21,42163,KY,30,21,
C2142164,16277,Kentucky,21,42164,KY,3690,21,6057
C2142166,2314,Kentucky,21,42166,KY,600,21,892
C2142167,8145,Kentucky,21,42167,KY,2265,21,3095
C2142170,1403,Kentucky,21,42170,KY,330,21,635
C2142171,6841,Kentucky,21,42171,KY,1415,21,2717
C2142202,2389,Kentucky,21,42202,KY,600,21,883
C2142204,657,Kentucky,21,42204,KY,150,21,284
C2142206,5407,Kentucky,21,42206,KY,1080,21,2204
C2142207,1207,Kentucky,21,42207,KY,365,21,446
C2142210,4236,Kentucky,21,42210,KY,1150,21,1616
C2142211,13422,Kentucky,21,42211,KY,3565,21,5260
C2142214,682,Kentucky,21,42214,KY,170,21,254
C2142215,1300,Kentucky,21,42215,KY,270,21,494
C2142217,4117,Kentucky,21,42217,KY,875,21,1514
C2142220,6844,Kentucky,21,42220,KY,1455,21,2505
C2142223,13685,Kentucky,21,42223,KY,180,21,4509
C2142232,812,Kentucky,21,42232,KY,180,21,355
C2142234,2469,Kentucky,21,42234,KY,425,21,851
C2142236,929,Kentucky,21,42236,KY,155,21,368
C2142240,42479,Kentucky,21,42240,KY,8380,21,16906
C2142254,209,Kentucky,21,42254,KY,55,21,109
C2142256,5028,Kentucky,21,42256,KY,1250,21,1866
C2142259,1281,Kentucky,21,42259,KY,305,21,395
C2142261,10602,Kentucky,21,42261,KY,2500,21,4034
C2142262,8396,Kentucky,21,42262,KY,455,21,3229
C2142265,820,Kentucky,21,42265,KY,200,21,351
C2142266,2590,Kentucky,21,42266,KY,450,21,875
C2142273,443,Kentucky,21,42273,KY,115,21,189
C2142274,2373,Kentucky,21,42274,KY,470,21,1049
C2142275,883,Kentucky,21,42275,KY,220,21,316
C2142276,14471,Kentucky,21,42276,KY,3440,21,5967
C2142280,484,Kentucky,21,42280,KY,125,21,197
C2142285,375,Kentucky,21,42285,KY,140,21,180
C2142286,1291,Kentucky,21,42286,KY,250,21,577
C2142301,42440,Kentucky,21,42301,KY,9760,21,18928
C2142303,38909,Kentucky,21,42303,KY,8120,21,16756
C2142320,8205,Kentucky,21,42320,KY,2000,21,3404
C2142321,327,Kentucky,21,42321,KY,135,21,183
C2142322,47,Kentucky,21,42322,KY,35,21,
C2142323,793,Kentucky,21,42323,KY,265,21,400
C2142324,1276,Kentucky,21,42324,KY,325,21,442
C2142325,2028,Kentucky,21,42325,KY,505,21,828
C2142326,460,Kentucky,21,42326,KY,145,21,158
C2142327,4037,Kentucky,21,42327,KY,985,21,1679
C2142328,1389,Kentucky,21,42328,KY,325,21,534
C2142330,9386,Kentucky,21,42330,KY,2210,21,3428
C2142332,271,Kentucky,21,42332,KY,60,21,
C2142333,1111,Kentucky,21,42333,KY,225,21,492
C2142337,2026,Kentucky,21,42337,KY,560,21,700
C2142338,88,Kentucky,21,42338,KY,45,21,
C2142339,800,Kentucky,21,42339,KY,270,21,330
C2142343,1782,Kentucky,21,42343,KY,540,21,710
C2142344,856,Kentucky,21,42344,KY,255,21,324
C2142345,11747,Kentucky,21,42345,KY,2935,21,4303
C2142347,6152,Kentucky,21,42347,KY,1540,21,2512
C2142348,4810,Kentucky,21,42348,KY,1015,21,1996
C2142349,1503,Kentucky,21,42349,KY,335,21,514
C2142350,1433,Kentucky,21,42350,KY,355,21,535
C2142351,3851,Kentucky,21,42351,KY,910,21,1742
C2142352,2060,Kentucky,21,42352,KY,575,21,838
C2142354,252,Kentucky,21,42354,KY,105,21,138
C2142355,1852,Kentucky,21,42355,KY,410,21,825
C2142356,83,Kentucky,21,42356,KY,145,21,
C2142361,492,Kentucky,21,42361,KY,165,21,217
C2142366,5863,Kentucky,21,42366,KY,1155,21,2659
C2142367,667,Kentucky,21,42367,KY,355,21,422
C2142368,1325,Kentucky,21,42368,KY,310,21,503
C2142369,331,Kentucky,21,42369,KY,115,21,140
C2142370,28,Kentucky,21,42370,KY,60,21,
C2142371,476,Kentucky,21,42371,KY,125,21,207
C2142372,1854,Kentucky,21,42372,KY,510,21,732
C2142374,277,Kentucky,21,42374,KY,85,21,
C2142376,5799,Kentucky,21,42376,KY,1200,21,2435
C2142378,3339,Kentucky,21,42378,KY,620,21,1392
C2142404,2569,Kentucky,21,42404,KY,610,21,1016
C2142406,3555,Kentucky,21,42406,KY,590,21,1214
C2142408,6737,Kentucky,21,42408,KY,1835,21,2427
C2142409,2586,Kentucky,21,42409,KY,500,21,898
C2142410,1460,Kentucky,21,42410,KY,370,21,568
C2142411,1656,Kentucky,21,42411,KY,465,21,675
C2142413,3118,Kentucky,21,42413,KY,530,21,1214
C2142420,38192,Kentucky,21,42420,KY,8240,21,16033
C2142431,26916,Kentucky,21,42431,KY,6255,21,11222
C2142436,1030,Kentucky,21,42436,KY,280,21,620
C2142437,8324,Kentucky,21,42437,KY,1590,21,3159
C2142440,748,Kentucky,21,42440,KY,270,21,
C2142441,1594,Kentucky,21,42441,KY,325,21,588
C2142442,3504,Kentucky,21,42442,KY,775,21,1223
C2142445,11331,Kentucky,21,42445,KY,2990,21,4652
C2142450,4063,Kentucky,21,42450,KY,1145,21,1649
C2142451,783,Kentucky,21,42451,KY,200,21,312
C2142452,2141,Kentucky,21,42452,KY,460,21,1051
C2142453,532,Kentucky,21,42453,KY,165,21,244
C2142455,3376,Kentucky,21,42455,KY,660,21,1420
C2142456,1690,Kentucky,21,42456,KY,395,21,699
C2142458,1151,Kentucky,21,42458,KY,215,21,422
C2142459,4423,Kentucky,21,42459,KY,1115,21,1753
C2142461,1481,Kentucky,21,42461,KY,395,21,652
C2142462,1319,Kentucky,21,42462,KY,245,21,561
C2142463,156,Kentucky,21,42463,KY,75,21,
C2142464,1799,Kentucky,21,42464,KY,460,21,713
C2142501,17592,Kentucky,21,42501,KY,4535,21,6429
C2142503,22894,Kentucky,21,42503,KY,5315,21,8996
C2142516,463,Kentucky,21,42516,KY,140,21,170
C2142518,2914,Kentucky,21,42518,KY,910,21,1183
C2142519,3191,Kentucky,21,42519,KY,1085,21,1201
C2142528,1524,Kentucky,21,42528,KY,370,21,605
C2142533,802,Kentucky,21,42533,KY,310,21,418
C2142539,10026,Kentucky,21,42539,KY,2510,21,3697
C2142541,531,Kentucky,21,42541,KY,175,21,231
C2142544,5843,Kentucky,21,42544,KY,1815,21,2170
C2142553,5284,Kentucky,21,42553,KY,1340,21,2065
C2142565,735,Kentucky,21,42565,KY,140,21,225
C2142566,660,Kentucky,21,42566,KY,195,21,264
C2142567,6007,Kentucky,21,42567,KY,1450,21,2121
C2142602,10169,Kentucky,21,42602,KY,2680,21,3999
C2142603,130,Kentucky,21,42603,KY,120,21,
C2142629,4953,Kentucky,21,42629,KY,1360,21,1969
C2142631,134,Kentucky,21,42631,KY,130,21,
C2142633,20065,Kentucky,21,42633,KY,4960,21,7734
C2142634,1565,Kentucky,21,42634,KY,340,21,411
C2142635,5103,Kentucky,21,42635,KY,1065,21,1240
C2142638,207,Kentucky,21,42638,KY,105,21,
C2142642,12573,Kentucky,21,42642,KY,3295,21,5041
C2142647,4086,Kentucky,21,42647,KY,1065,21,1225
C2142649,2326,Kentucky,21,42649,KY,365,21,425
C2142653,4619,Kentucky,21,42653,KY,1075,21,1477
C2142701,48194,Kentucky,21,42701,KY,8155,21,20990
C2142712,1855,Kentucky,21,42712,KY,500,21,821
C2142713,1641,Kentucky,21,42713,KY,450,21,704
C2142715,347,Kentucky,21,42715,KY,105,21,160
C2142716,1582,Kentucky,21,42716,KY,375,21,704
C2142717,6558,Kentucky,21,42717,KY,1720,21,2478
C2142718,24312,Kentucky,21,42718,KY,5905,21,9531
C2142721,3982,Kentucky,21,42721,KY,920,21,1380
C2142722,714,Kentucky,21,42722,KY,175,21,293
C2142724,4714,Kentucky,21,42724,KY,1025,21,2087
C2142726,4667,Kentucky,21,42726,KY,1235,21,1745
C2142728,15925,Kentucky,21,42728,KY,3780,21,5805
C2142729,1617,Kentucky,21,42729,KY,375,21,478
C2142731,341,Kentucky,21,42731,KY,50,21,
C2142732,2120,Kentucky,21,42732,KY,445,21,773
C2142733,1454,Kentucky,21,42733,KY,310,21,509
C2142740,1973,Kentucky,21,42740,KY,385,21,850
C2142741,480,Kentucky,21,42741,KY,100,21,126
C2142743,8869,Kentucky,21,42743,KY,2395,21,3477
C2142746,1892,Kentucky,21,42746,KY,480,21,696
C2142748,8706,Kentucky,21,42748,KY,2055,21,3855
C2142749,5245,Kentucky,21,42749,KY,1200,21,1952
C2142753,743,Kentucky,21,42753,KY,170,21,259
C2142754,15349,Kentucky,21,42754,KY,3320,21,5546
C2142757,2974,Kentucky,21,42757,KY,725,21,1110
C2142758,139,Kentucky,21,42758,KY,60,21,
C2142762,422,Kentucky,21,42762,KY,130,21,188
C2142764,559,Kentucky,21,42764,KY,125,21,232
C2142765,5840,Kentucky,21,42765,KY,1320,21,2266
C2142776,2736,Kentucky,21,42776,KY,530,21,1129
C2142782,953,Kentucky,21,42782,KY,250,21,381
C2142784,2685,Kentucky,21,42784,KY,610,21,1053
C2142788,310,Kentucky,21,42788,KY,90,21,141
