P0010001,state,zip code tabulation area
574,05,72776
18685,05,72801
20973,05,72802
2048,05,72821
6765,05,72823
1876,05,72824
47,05,72826
187,05,72827
114,05,72828
14896,05,72830
923,05,72832
4384,05,72833
10565,05,72834
923,05,72835
7845,05,72837
115,05,72838
242,05,72839
2149,05,72840
227,05,72841
1478,05,72842
2274,05,72843
1216,05,72845
3913,05,72846
2850,05,72847
572,05,72851
315,05,72852
2217,05,72853
703,05,72854
6314,05,72855
464,05,72856
1430,05,72857
3178,05,72858
375,05,72860
1582,05,72863
1366,05,72865
21591,05,72901
26148,05,72903
21893,05,72904
13378,05,72908
7131,05,72916
13787,05,72921
4735,05,72923
545,05,72926
8701,05,72927
755,05,72928
320,05,72930
1597,05,72932
4999,05,72933
1047,05,72934
577,05,72935
14527,05,72936
3858,05,72937
1391,05,72938
2515,05,72940
5251,05,72941
2646,05,72943
2919,05,72944
314,05,72945
3654,05,72946
4433,05,72947
518,05,72948
10177,05,72949
409,05,72950
988,05,72951
2945,05,72952
438,05,72955
34074,05,72956
8117,05,72958
2786,05,72959
26,05,75556
31,06,89010
69,06,89019
30,06,89060
51,06,89061
80,06,89439
57110,06,90001
51223,06,90002
66266,06,90003
62180,06,90004
37681,06,90005
59185,06,90006
40920,06,90007
32327,06,90008
3800,06,90010
103892,06,90011
31103,06,90012
11772,06,90013
7005,06,90014
18986,06,90015
47596,06,90016
23768,06,90017
49310,06,90018
64458,06,90019
38967,06,90020
3951,06,90021
67179,06,90022
45903,06,90023
47452,06,90024
42147,06,90025
67869,06,90026
45151,06,90027
28714,06,90028
38617,06,90029
39316,06,90031
45786,06,90032
48852,06,90033
57964,06,90034
28418,06,90035
36865,06,90036
62276,06,90037
28917,06,90038
28514,06,90039
12520,06,90040
27425,06,90041
62430,06,90042
44789,06,90043
89779,06,90044
39480,06,90045
48581,06,90046
48606,06,90047
21397,06,90048
35482,06,90049
7827,06,90056
44998,06,90057
3223,06,90058
40952,06,90059
26872,06,90061
32821,06,90062
55758,06,90063
25403,06,90064
45527,06,90065
55277,06,90066
2424,06,90067
22286,06,90068
20483,06,90069
15,06,90071
539,06,90073
9377,06,90077
0,06,90079
3217,06,90089
0,06,90090
5464,06,90094
3,06,90095
101279,06,90201
21741,06,90210
8434,06,90211
11555,06,90212
49328,06,90220
53704,06,90221
31869,06,90222
31766,06,90230
15149,06,90232
25876,06,90240
42399,06,90241
43497,06,90242
16654,06,90245
47487,06,90247
9947,06,90248
26669,06,90249
93193,06,90250
19506,06,90254
75066,06,90255
34924,06,90260
69745,06,90262
1612,06,90263
18116,06,90265
35135,06,90266
27372,06,90270
22986,06,90272
25209,06,90274
41804,06,90275
35293,06,90277
40071,06,90278
94396,06,90280
6368,06,90290
28341,06,90291
21576,06,90292
12132,06,90293
36568,06,90301
29415,06,90302
26176,06,90303
28210,06,90304
14853,06,90305
6722,06,90401
12250,06,90402
24525,06,90403
21360,06,90404
27186,06,90405
43180,06,90501
18010,06,90502
44383,06,90503
32102,06,90504
36678,06,90505
0,06,90506
31974,06,90601
25777,06,90602
20063,06,90603
39407,06,90604
40331,06,90605
32396,06,90606
45113,06,90620
35153,06,90621
15554,06,90623
47993,06,90630
67619,06,90631
49012,06,90638
62549,06,90640
105549,06,90650
62928,06,90660
14866,06,90670
29945,06,90680
16591,06,90701
49399,06,90703
4090,06,90704
76615,06,90706
25457,06,90710
31499,06,90712
27925,06,90713
20388,06,90715
14184,06,90716
21318,06,90717
21751,06,90720
54099,06,90723
59662,06,90731
21115,06,90732
23729,06,90740
831,06,90742
456,06,90743
53815,06,90744
57251,06,90745
25990,06,90746
0,06,90747
11074,06,90755
39347,06,90802
32031,06,90803
40311,06,90804
93524,06,90805
42399,06,90806
31481,06,90807
38232,06,90808
36735,06,90810
58911,06,90813
19131,06,90814
39733,06,90815
117,06,90822
0,06,90831
36126,06,91001
31715,06,91006
34095,06,91007
1391,06,91008
26074,06,91010
20280,06,91011
40598,06,91016
8415,06,91020
10917,06,91024
25616,06,91030
20372,06,91040
27585,06,91042
156,06,91046
20460,06,91101
27480,06,91103
36751,06,91104
11254,06,91105
24229,06,91106
32940,06,91107
13361,06,91108
22781,06,91201
22830,06,91202
13220,06,91203
16032,06,91204
37810,06,91205
33065,06,91206
10506,06,91207
16245,06,91208
328,06,91210
30356,06,91214
25488,06,91301
25709,06,91302
26855,06,91303
50231,06,91304
45061,06,91306
24474,06,91307
36557,06,91311
26898,06,91316
44274,06,91320
34882,06,91321
27669,06,91324
32417,06,91325
33708,06,91326
2702,06,91330
103689,06,91331
74363,06,91335
34188,06,91340
91725,06,91342
60254,06,91343
51747,06,91344
18496,06,91345
33348,06,91350
32362,06,91351
47807,06,91352
28722,06,91354
32605,06,91355
29458,06,91356
42402,06,91360
20438,06,91361
36045,06,91362
25851,06,91364
39499,06,91367
1,06,91371
13811,06,91377
20158,06,91381
29855,06,91384
40328,06,91387
19786,06,91390
39285,06,91401
69817,06,91402
23484,06,91403
51145,06,91405
51558,06,91406
24628,06,91411
30991,06,91423
14372,06,91436
20849,06,91501
11371,06,91502
24939,06,91504
30778,06,91505
18904,06,91506
37180,06,91601
17473,06,91602
29034,06,91604
56343,06,91605
44958,06,91606
27927,06,91607
0,06,91608
38976,06,91701
59705,06,91702
76571,06,91706
3369,06,91708
74796,06,91709
80358,06,91710
35705,06,91711
34409,06,91722
18275,06,91723
26184,06,91724
66925,06,91730
29591,06,91731
61386,06,91732
43896,06,91733
24740,06,91737
34794,06,91739
25356,06,91740
25824,06,91741
85040,06,91744
54013,06,91745
30485,06,91746
45406,06,91748
33249,06,91750
30047,06,91752
32742,06,91754
27496,06,91755
476,06,91759
56913,06,91761
55857,06,91762
36375,06,91763
54086,06,91764
46457,06,91765
71599,06,91766
48068,06,91767
34537,06,91768
62097,06,91770
33119,06,91773
23988,06,91775
38475,06,91776
34332,06,91780
25938,06,91784
51165,06,91786
43079,06,91789
44907,06,91790
32414,06,91791
30854,06,91792
52735,06,91801
30322,06,91803
17403,06,91901
17653,06,91902
1700,06,91905
3627,06,91906
75802,06,91910
82999,06,91911
40971,06,91913
15448,06,91914
24659,06,91915
1622,06,91916
992,06,91917
592,06,91931
25718,06,91932
737,06,91934
8624,06,91935
31779,06,91941
38069,06,91942
25460,06,91945
78,06,91948
60322,06,91950
1646,06,91962
1118,06,91963
58368,06,91977
8896,06,91978
165,06,91980
4746,06,92003
3881,06,92004
10429,06,92007
27649,06,92008
40747,06,92009
14382,06,92010
22405,06,92011
13154,06,92014
42598,06,92019
57767,06,92020
65068,06,92021
49121,06,92024
49978,06,92025
48922,06,92026
53881,06,92027
46239,06,92028
19021,06,92029
3440,06,92036
46781,06,92037
41281,06,92040
40375,06,92054
15655,06,92055
51835,06,92056
54096,06,92057
42436,06,92058
1618,06,92059
218,06,92060
2499,06,92061
47904,06,92064
35414,06,92065
378,06,92066
9535,06,92067
46369,06,92069
1245,06,92070
53422,06,92071
12056,06,92075
42906,06,92078
27404,06,92081
19037,06,92082
36975,06,92083
47654,06,92084
1573,06,92086
1048,06,92091
37095,06,92101
43267,06,92102
31066,06,92103
44414,06,92104
69813,06,92105
19330,06,92106
28651,06,92107
18858,06,92108
45787,06,92109
25341,06,92110
45096,06,92111
56066,06,92113
65433,06,92114
58560,06,92115
31680,06,92116
51332,06,92117
23575,06,92118
23057,06,92119
26317,06,92120
4179,06,92121
43728,06,92122
26823,06,92123
30443,06,92124
73343,06,92126
39337,06,92127
47490,06,92128
51536,06,92129
48940,06,92130
32787,06,92131
0,06,92132
198,06,92134
571,06,92135
35125,06,92139
3435,06,92140
1449,06,92145
559,06,92147
79708,06,92154
550,06,92155
29429,06,92173
61827,06,92201
25605,06,92203
4677,06,92210
24294,06,92211
31638,06,92220
45,06,92222
43605,06,92223
24310,06,92225
26234,06,92227
2550,06,92230
39073,06,92231
8099,06,92233
51151,06,92234
41083,06,92236
223,06,92239
34722,06,92240
8803,06,92241
1539,06,92242
48030,06,92243
7334,06,92249
8285,06,92250
21583,06,92251
9647,06,92252
37262,06,92253
12768,06,92254
3588,06,92256
2326,06,92257
861,06,92258
390,06,92259
31753,06,92260
26179,06,92262
19383,06,92264
234,06,92266
126,06,92267
574,06,92268
17220,06,92270
1823,06,92273
19801,06,92274
1506,06,92275
7585,06,92276
23911,06,92277
3846,06,92278
14,06,92280
2432,06,92281
1239,06,92282
3158,06,92283
25095,06,92284
2632,06,92285
32725,06,92301
17,06,92304
535,06,92305
37630,06,92307
39837,06,92308
763,06,92309
8845,06,92310
31894,06,92311
12025,06,92313
10162,06,92314
5094,06,92315
30830,06,92316
7788,06,92320
1522,06,92321
1257,06,92322
56505,06,92324
9391,06,92325
632,06,92327
445,06,92328
65,06,92332
472,06,92333
95397,06,92335
88419,06,92336
37849,06,92337
12,06,92338
885,06,92339
410,06,92341
6379,06,92342
20769,06,92344
78715,06,92345
54923,06,92346
1692,06,92347
8004,06,92352
21559,06,92354
6455,06,92356
707,06,92358
8103,06,92359
5321,06,92363
90,06,92364
2637,06,92365
1113,06,92368
16763,06,92371
6220,06,92372
33423,06,92373
40267,06,92374
81516,06,92376
19989,06,92377
183,06,92378
5268,06,92382
36,06,92384
313,06,92385
2270,06,92386
156,06,92389
2534,06,92391
54858,06,92392
33237,06,92394
42400,06,92395
4894,06,92397
1379,06,92398
52606,06,92399
1932,06,92401
58271,06,92404
28873,06,92405
56689,06,92407
15271,06,92408
49410,06,92410
26214,06,92411
20970,06,92501
84519,06,92503
53778,06,92504
47672,06,92505
44001,06,92506
58002,06,92507
35000,06,92508
75196,06,92509
1162,06,92518
50216,06,92530
18644,06,92532
3810,06,92536
4734,06,92539
33555,06,92543
44734,06,92544
39457,06,92545
6643,06,92548
3926,06,92549
30815,06,92551
73722,06,92553
39076,06,92555
50320,06,92557
1661,06,92561
62079,06,92562
53892,06,92563
9459,06,92567
53697,06,92570
52516,06,92571
15649,06,92582
30236,06,92583
43400,06,92584
17797,06,92585
19815,06,92586
16675,06,92587
3660,06,92590
38272,06,92591
72492,06,92592
29851,06,92595
23172,06,92596
22871,06,92602
20184,06,92603
26853,06,92604
21495,06,92606
11248,06,92610
27522,06,92612
24748,06,92614
14044,06,92617
16366,06,92618
38486,06,92620
7248,06,92624
12478,06,92625
49341,06,92626
61510,06,92627
25756,06,92629
59182,06,92630
16012,06,92637
55224,06,92646
57245,06,92647
45317,06,92648
32463,06,92649
23881,06,92651
29291,06,92653
8337,06,92655
49046,06,92656
9741,06,92657
34797,06,92660
3744,06,92661
2756,06,92662
21649,06,92663
34464,06,92672
29309,06,92673
34731,06,92675
1945,06,92676
63297,06,92677
494,06,92678
32611,06,92679
89747,06,92683
43792,06,92688
47582,06,92691
47222,06,92692
21944,06,92694
53908,06,92701
65445,06,92703
88123,06,92704
44706,06,92705
36457,06,92706
59492,06,92707
56004,06,92708
57741,06,92780
23032,06,92782
62068,06,92801
42709,06,92802
85914,06,92804
70401,06,92805
37173,06,92806
36171,06,92807
20039,06,92808
35533,06,92821
3613,06,92823
34204,06,92831
24752,06,92832
51767,06,92833
24010,06,92835
54083,06,92840
32845,06,92841
45214,06,92843
24307,06,92844
16333,06,92845
27198,06,92860
5781,06,92861
19704,06,92865
14885,06,92866
44515,06,92867
25404,06,92868
37184,06,92869
52033,06,92870
46745,06,92879
58763,06,92880
30991,06,92881
67917,06,92882
29301,06,92883
46564,06,92886
20006,06,92887
32990,06,93001
50474,06,93003
29149,06,93004
42901,06,93010
34617,06,93012
16091,06,93013
17334,06,93015
36422,06,93021
6106,06,93022
20589,06,93023
59372,06,93030
82728,06,93033
27732,06,93035
41691,06,93036
2031,06,93040
23641,06,93041
56,06,93042
333,06,93043
32811,06,93060
54366,06,93063
40,06,93064
72508,06,93065
3102,06,93066
895,06,93067
31683,06,93101
20249,06,93103
24815,06,93105
11112,06,93108
10858,06,93109
16829,06,93110
17370,06,93111
53217,06,93117
1348,06,93201
4143,06,93202
20938,06,93203
15529,06,93204
2113,06,93205
2300,06,93206
263,06,93207
104,06,93208
19504,06,93210
26079,06,93212
55659,06,93215
994,06,93218
10194,06,93219
211,06,93220
14945,06,93221
2099,06,93222
10604,06,93223
451,06,93224
5077,06,93225
282,06,93226
65264,06,93230
6987,06,93234
4559,06,93235
1490,06,93238
1688,06,93239
6056,06,93240
17489,06,93241
3468,06,93242
1699,06,93243
534,06,93244
37412,06,93245
17423,06,93247
2739,06,93249
13522,06,93250
270,06,93251
4176,06,93252
811,06,93254
614,06,93255
5753,06,93256
75004,06,93257
2046,06,93258
200,06,93260
3099,06,93261
63,06,93262
19582,06,93263
3699,06,93265
1587,06,93266
6237,06,93267
16897,06,93268
5837,06,93270
2276,06,93271
3583,06,93272
69721,06,93274
161,06,93276
50607,06,93277
27152,06,93280
2040,06,93283
2536,06,93285
9548,06,93286
119,06,93287
52849,06,93291
39032,06,93292
12248,06,93301
48731,06,93304
37601,06,93305
64587,06,93306
82658,06,93307
52447,06,93308
58409,06,93309
40829,06,93311
56741,06,93312
43553,06,93313
22393,06,93314
28033,06,93401
14318,06,93402
35440,06,93405
0,06,93410
28413,06,93420
31375,06,93422
1261,06,93424
1401,06,93426
5505,06,93427
6314,06,93428
154,06,93429
2972,06,93430
1384,06,93432
13162,06,93433
7110,06,93434
54017,06,93436
3338,06,93437
2058,06,93440
1530,06,93441
10789,06,93442
19244,06,93444
7173,06,93445
43714,06,93446
7657,06,93449
740,06,93450
3779,06,93451
524,06,93452
2899,06,93453
36448,06,93454
41684,06,93455
55431,06,93458
5255,06,93460
1623,06,93461
7646,06,93463
9153,06,93465
5467,06,93501
14038,06,93505
7993,06,93510
277,06,93512
1763,06,93513
13857,06,93514
2299,06,93516
670,06,93517
1146,06,93518
101,06,93519
48,06,93522
3074,06,93523
229,06,93524
719,06,93526
2387,06,93527
172,06,93528
633,06,93529
47,06,93530
509,06,93531
2932,06,93532
39341,06,93534
72046,06,93535
70918,06,93536
449,06,93541
13033,06,93543
1259,06,93544
2082,06,93545
9567,06,93546
344,06,93549
74929,06,93550
50798,06,93551
38158,06,93552
2138,06,93553
72,06,93554
32560,06,93555
125,06,93558
18910,06,93560
34630,06,93561
1818,06,93562
388,06,93563
7285,06,93591
64,06,93592
1909,06,93601
3862,06,93602
222,06,93603
674,06,93604
175,06,93605
1217,06,93606
1114,06,93608
5640,06,93609
23833,06,93610
45614,06,93611
35351,06,93612
11661,06,93614
6042,06,93615
2627,06,93616
28262,06,93618
28965,06,93619
9591,06,93620
464,06,93621
9581,06,93622
69,06,93623
1134,06,93624
7313,06,93625
1359,06,93626
123,06,93627
327,06,93628
19162,06,93630
15941,06,93631
25,06,93633
33,06,93634
38776,06,93635
11908,06,93636
37743,06,93637
49068,06,93638
11880,06,93640
595,06,93641
3171,06,93643
8637,06,93644
318,06,93645
10557,06,93646
11874,06,93647
15719,06,93648
4055,06,93650
1674,06,93651
415,06,93652
1229,06,93653
29776,06,93654
6313,06,93656
34999,06,93657
4675,06,93660
30237,06,93662
585,06,93664
472,06,93665
692,06,93666
2604,06,93667
1118,06,93668
295,06,93669
713,06,93673
3721,06,93675
12529,06,93701
48607,06,93702
31868,06,93703
27156,06,93704
36703,06,93705
41087,06,93706
30202,06,93710
36731,06,93711
45191,06,93720
6959,06,93721
76448,06,93722
9547,06,93723
24979,06,93725
40705,06,93726
71820,06,93727
15743,06,93728
9941,06,93730
26863,06,93901
61087,06,93905
59461,06,93906
21726,06,93907
13043,06,93908
1369,06,93920
3281,06,93921
12073,06,93923
6279,06,93924
1671,06,93925
8726,06,93926
17547,06,93927
506,06,93928
15866,06,93930
592,06,93932
22406,06,93933
31615,06,93940
6,06,93943
15046,06,93950
4509,06,93953
302,06,93954
33359,06,93955
27080,06,93960
673,06,93962
25992,06,94002
4282,06,94005
40737,06,94010
47014,06,94014
60927,06,94015
18424,06,94019
1559,06,94020
192,06,94021
18500,06,94022
22385,06,94024
40526,06,94025
7089,06,94027
6534,06,94028
21536,06,94030
2913,06,94037
3040,06,94038
32996,06,94040
13292,06,94041
28358,06,94043
37296,06,94044
1554,06,94060
36245,06,94061
25876,06,94062
30949,06,94063
11359,06,94065
41130,06,94066
29166,06,94070
214,06,94074
63975,06,94080
21247,06,94085
45697,06,94086
54293,06,94087
19245,06,94089
31176,06,94102
27170,06,94103
406,06,94104
5846,06,94105
26599,06,94107
13768,06,94108
55984,06,94109
69333,06,94110
3713,06,94111
79407,06,94112
31124,06,94114
33021,06,94115
43698,06,94116
39169,06,94117
38319,06,94118
41203,06,94121
56023,06,94122
23088,06,94123
33996,06,94124
19289,06,94127
69,06,94128
3183,06,94129
2880,06,94130
26881,06,94131
28129,06,94132
26237,06,94133
40798,06,94134
4792,06,94158
16995,06,94301
45467,06,94303
3627,06,94304
13862,06,94305
26469,06,94306
34429,06,94401
23981,06,94402
39642,06,94403
33749,06,94404
60212,06,94501
13600,06,94502
19681,06,94503
13403,06,94505
22452,06,94506
14889,06,94507
3661,06,94508
62439,06,94509
27088,06,94510
2137,06,94511
108,06,94512
54605,06,94513
1360,06,94514
7050,06,94515
211,06,94516
12385,06,94517
26778,06,94518
18453,06,94519
37208,06,94520
41249,06,94521
33569,06,94523
3127,06,94525
31102,06,94526
964,06,94528
23877,06,94530
40290,06,94531
69277,06,94533
36416,06,94534
3793,06,94535
68790,06,94536
61148,06,94538
50031,06,94539
61635,06,94541
12717,06,94542
73026,06,94544
29707,06,94545
42209,06,94546
24092,06,94547
412,06,94548
26864,06,94549
46896,06,94550
36867,06,94551
14454,06,94552
47065,06,94553
34143,06,94555
15229,06,94556
66830,06,94558
27184,06,94559
42573,06,94560
36515,06,94561
17672,06,94563
18287,06,94564
84641,06,94565
40884,06,94566
623,06,94567
46016,06,94568
198,06,94569
7911,06,94571
8684,06,94572
94,06,94573
8742,06,94574
974,06,94575
164,06,94576
45560,06,94577
38558,06,94578
20571,06,94579
27152,06,94580
38537,06,94582
34859,06,94583
28263,06,94585
925,06,94586
69516,06,94587
30842,06,94588
29876,06,94589
35420,06,94590
53042,06,94591
742,06,94592
16425,06,94595
20037,06,94596
20277,06,94597
25818,06,94598
3021,06,94599
50294,06,94601
28329,06,94602
31403,06,94603
39016,06,94605
36672,06,94606
24978,06,94607
28019,06,94608
20596,06,94609
29287,06,94610
36565,06,94611
14389,06,94612
715,06,94613
16046,06,94618
23299,06,94619
29870,06,94621
15979,06,94702
19846,06,94703
25592,06,94704
12762,06,94705
19615,06,94706
11710,06,94707
10985,06,94708
11806,06,94709
6948,06,94710
2964,06,94720
29395,06,94801
24904,06,94803
38559,06,94804
13648,06,94805
59861,06,94806
0,06,94850
41157,06,94901
29040,06,94903
11995,06,94904
12474,06,94920
425,06,94922
1411,06,94923
1638,06,94924
9253,06,94925
43170,06,94928
264,06,94929
8500,06,94930
8470,06,94931
865,06,94933
837,06,94937
812,06,94938
6859,06,94939
268,06,94940
30496,06,94941
17167,06,94945
699,06,94946
24283,06,94947
17202,06,94949
89,06,94950
4124,06,94951
32858,06,94952
37365,06,94954
1756,06,94956
1332,06,94957
15740,06,94960
569,06,94963
5094,06,94964
10847,06,94965
683,06,94970
337,06,94971
52,06,94972
1429,06,94973
2077,06,95002
23974,06,95003
3918,06,95004
6311,06,95005
8979,06,95006
676,06,95007
45260,06,95008
9137,06,95010
10320,06,95012
80,06,95013
60717,06,95014
834,06,95017
7778,06,95018
7727,06,95019
57349,06,95020
48841,06,95023
12791,06,95030
25089,06,95032
9372,06,95033
66943,06,95035
45579,06,95037
1377,06,95039
160,06,95041
639,06,95043
4046,06,95045
6417,06,95046
35923,06,95050
54327,06,95051
2206,06,95053
23364,06,95054
46377,06,95060
36079,06,95062
7331,06,95064
8113,06,95065
14749,06,95066
30617,06,95070
10154,06,95073
331,06,95075
82474,06,95076
18730,06,95110
58466,06,95111
55927,06,95112
893,06,95113
51496,06,95116
30067,06,95117
31932,06,95118
9970,06,95119
37457,06,95120
37469,06,95121
56545,06,95122
62228,06,95123
47082,06,95124
51939,06,95125
31049,06,95126
61325,06,95127
34836,06,95128
38720,06,95129
13911,06,95130
28565,06,95131
40299,06,95132
25401,06,95133
15268,06,95134
20120,06,95135
42989,06,95136
18889,06,95138
6748,06,95139
191,06,95140
45528,06,95148
6521,06,95202
15696,06,95203
27786,06,95204
38069,06,95205
65004,06,95206
47965,06,95207
39488,06,95209
39009,06,95210
1545,06,95211
25239,06,95212
23224,06,95215
27884,06,95219
7273,06,95220
5292,06,95222
4612,06,95223
429,06,95224
672,06,95225
84,06,95226
941,06,95227
3976,06,95228
718,06,95230
4374,06,95231
304,06,95232
436,06,95233
70,06,95234
4223,06,95236
3167,06,95237
47172,06,95240
25393,06,95242
2277,06,95245
1615,06,95246
4368,06,95247
301,06,95248
4042,06,95249
78,06,95250
767,06,95251
13460,06,95252
480,06,95254
2042,06,95255
413,06,95257
4018,06,95258
37073,06,95301
912,06,95303
15706,06,95304
245,06,95305
970,06,95306
42753,06,95307
1882,06,95310
2197,06,95311
268,06,95312
1386,06,95313
0,06,95314
13018,06,95315
6573,06,95316
817,06,95317
541,06,95318
1749,06,95319
12819,06,95320
3736,06,95321
8942,06,95322
1260,06,95323
7324,06,95324
81,06,95325
9581,06,95326
9806,06,95327
3993,06,95328
2460,06,95329
17853,06,95330
2942,06,95333
15457,06,95334
541,06,95335
42675,06,95336
31557,06,95337
11062,06,95338
33931,06,95340
32967,06,95341
