zipcode,state,actual_med_income,predicted_med_income,residual,abs_residual
95545,6,49167,49992.02349,-825.0234899,825.0234899
95546,6,26786,41685.6773,-14899.6773,14899.6773
95547,6,58250,49992.02349,8257.97651,8257.97651
95548,6,27243,41685.6773,-14442.6773,14442.6773
95549,6,52222,61723.9646,-9501.964602,9501.964602
95550,6,65417,49992.02349,15424.97651,15424.97651
95551,6,45417,49992.02349,-4575.02349,4575.02349
95552,6,31688,49992.02349,-18304.02349,18304.02349
95553,6,37993,49992.02349,-11999.02349,11999.02349
95554,6,31107,49992.02349,-18885.02349,18885.02349
95555,6,32750,49992.02349,-17242.02349,17242.02349
95558,6,36538,49992.02349,-13454.02349,13454.02349
95559,6,23059,49992.02349,-26933.02349,26933.02349
95560,6,27635,41685.6773,-14050.6773,14050.6773
95562,6,42325,48717.85045,-6392.850451,6392.850451
95563,6,36696,49992.02349,-13296.02349,13296.02349
95564,6,48571,41685.6773,6885.322702,6885.322702
95565,6,52853,49992.02349,2860.97651,2860.97651
95569,6,37727,49992.02349,-12265.02349,12265.02349
95585,6,27083,41685.6773,-14602.6773,14602.6773
95587,6,112083,49992.02349,62090.97651,62090.97651
95595,6,29318,49992.02349,-20674.02349,20674.02349
95601,6,19688,59253.44216,-39565.44216,39565.44216
95602,6,64329,74586.77778,-10257.77778,10257.77778
95603,6,57779,67119.72857,-9340.728571,9340.728571
95606,6,178295,59253.44216,119041.5578,119041.5578
95607,6,77697,59253.44216,18443.55784,18443.55784
95608,6,54322,66747.21833,-12425.21833,12425.21833
95614,6,92721,81702.10886,11018.89114,11018.89114
95615,6,74583,67119.72857,7463.271429,7463.271429
95616,6,44741,66747.21833,-22006.21833,22006.21833
95618,6,82313,86257.43155,-3944.431555,3944.431555
95619,6,57340,59253.44216,-1913.442164,1913.442164
95620,6,71261,74586.77778,-3325.777778,3325.777778
95621,6,53134,59253.44216,-6119.442164,6119.442164
95624,6,77652,72575.51374,5076.486264,5076.486264
95625,6,75114,74586.77778,527.2222222,527.2222222
95627,6,58092,59253.44216,-1161.442164,1161.442164
95628,6,73720,74586.77778,-866.7777778,866.7777778
95629,6,41181,59253.44216,-18072.44216,18072.44216
95631,6,62976,67119.72857,-4143.728571,4143.728571
95632,6,59731,59253.44216,477.5578358,477.5578358
95633,6,65603,59253.44216,6349.557836,6349.557836
95638,6,88188,72575.51374,15612.48626,15612.48626
95639,6,75870,67119.72857,8750.271429,8750.271429
95640,6,58309,59253.44216,-944.4421642,944.4421642
95641,6,41618,67119.72857,-25501.72857,25501.72857
95642,6,44811,59253.44216,-14442.44216,14442.44216
95645,6,44954,67119.72857,-22165.72857,22165.72857
95648,6,71713,72575.51374,-862.5137363,862.5137363
95650,6,79743,72575.51374,7167.486264,7167.486264
95651,6,55446,67119.72857,-11673.72857,11673.72857
95652,6,29583,41685.6773,-12102.6773,12102.6773
95653,6,42083,67119.72857,-25036.72857,25036.72857
95658,6,64821,74586.77778,-9765.777778,9765.777778
95659,6,42109,59253.44216,-17144.44216,17144.44216
95661,6,69703,72575.51374,-2872.513736,2872.513736
95662,6,64991,67119.72857,-2128.728571,2128.728571
95663,6,125303,86257.43155,39045.56845,39045.56845
95664,6,89141,81702.10886,7438.891139,7438.891139
95665,6,46345,59253.44216,-12908.44216,12908.44216
95666,6,53391,51484.22667,1906.773333,1906.773333
95668,6,72422,67119.72857,5302.271429,5302.271429
95669,6,67770,67119.72857,650.2714286,650.2714286
95670,6,54915,59253.44216,-4338.442164,4338.442164
95672,6,93209,81702.10886,11506.89114,11506.89114
95673,6,53429,59253.44216,-5824.442164,5824.442164
95674,6,78929,59253.44216,19675.55784,19675.55784
95675,6,32470,59253.44216,-26783.44216,26783.44216
95678,6,60513,67119.72857,-6606.728571,6606.728571
95681,6,73229,67119.72857,6109.271429,6109.271429
95682,6,77718,72575.51374,5142.486264,5142.486264
95683,6,96165,107168.6996,-11003.69957,11003.69957
95684,6,53148,59253.44216,-6105.442164,6105.442164
95685,6,59239,59253.44216,-14.44216418,14.44216418
95686,6,30491,67119.72857,-36628.72857,36628.72857
95687,6,73583,67119.72857,6463.271429,6463.271429
95689,6,78352,59253.44216,19098.55784,19098.55784
95691,6,63559,67119.72857,-3560.728571,3560.728571
95692,6,61627,59253.44216,2373.557836,2373.557836
95693,6,76392,72575.51374,3816.486264,3816.486264
95694,6,55163,67119.72857,-11956.72857,11956.72857
95695,6,51158,59253.44216,-8095.442164,8095.442164
95698,6,47857,59253.44216,-11396.44216,11396.44216
95699,6,73555,59253.44216,14301.55784,14301.55784
95701,6,55682,67119.72857,-11437.72857,11437.72857
95703,6,75217,67119.72857,8097.271429,8097.271429
95709,6,68628,59253.44216,9374.557836,9374.557836
95713,6,60025,67119.72857,-7094.728571,7094.728571
95714,6,52679,67119.72857,-14440.72857,14440.72857
95715,6,40313,67119.72857,-26806.72857,26806.72857
95722,6,69231,72575.51374,-3344.513736,3344.513736
95726,6,55526,59253.44216,-3727.442164,3727.442164
95728,6,42574,74586.77778,-32012.77778,32012.77778
95735,6,33750,59253.44216,-25503.44216,25503.44216
95736,6,43375,74586.77778,-31211.77778,31211.77778
95742,6,96278,107168.6996,-10890.69957,10890.69957
95747,6,86595,81702.10886,4892.891139,4892.891139
95758,6,70616,72575.51374,-1959.513736,1959.513736
95762,6,119382,107168.6996,12213.30043,12213.30043
95765,6,84417,92801.75,-8384.75,8384.75
95776,6,61599,67119.72857,-5520.728571,5520.728571
95814,6,34085,41685.6773,-7600.677298,7600.677298
95815,6,31274,41685.6773,-10411.6773,10411.6773
95816,6,49953,52754.76619,-2801.766187,2801.766187
95817,6,34990,35005.08299,-15.08298755,15.08298755
95819,6,81076,81702.10886,-626.1088608,626.1088608
95820,6,39295,35005.08299,4289.917012,4289.917012
95821,6,38750,52754.76619,-14004.76619,14004.76619
95822,6,43624,35005.08299,8618.917012,8618.917012
95823,6,37931,35005.08299,2925.917012,2925.917012
95824,6,29771,35005.08299,-5234.082988,5234.082988
95826,6,53432,52754.76619,677.2338129,677.2338129
95827,6,51981,52754.76619,-773.7661871,773.7661871
95828,6,46820,41685.6773,5134.322702,5134.322702
95829,6,74550,72575.51374,1974.486264,1974.486264
95830,6,73333,68283.34201,5049.657993,5049.657993
95832,6,39735,35005.08299,4729.917012,4729.917012
95833,6,56280,52754.76619,3525.233813,3525.233813
95834,6,55177,52754.76619,2422.233813,2422.233813
95835,6,79528,81702.10886,-2174.108861,2174.108861
95837,6,42500,68283.34201,-25783.34201,25783.34201
95838,6,38271,41685.6773,-3414.677298,3414.677298
95841,6,36967,41685.6773,-4718.677298,4718.677298
95842,6,45537,41685.6773,3851.322702,3851.322702
95843,6,65779,67119.72857,-1340.728571,1340.728571
95864,6,79778,68283.34201,11494.65799,11494.65799
95901,6,40260,48717.85045,-8457.850451,8457.850451
95903,6,40000,49992.02349,-9992.02349,9992.02349
95912,6,53333,49992.02349,3340.97651,3340.97651
95915,6,10625,47083.97236,-36458.97236,36458.97236
95916,6,36875,43510.07883,-6635.07883,6635.07883
95918,6,76583,72575.51374,4007.486264,4007.486264
95919,6,45914,49992.02349,-4078.02349,4078.02349
95920,6,66250,48717.85045,17532.14955,17532.14955
95923,6,45875,49992.02349,-4117.02349,4117.02349
95926,6,39216,41685.6773,-2469.677298,2469.677298
95928,6,45224,52754.76619,-7530.766187,7530.766187
95934,6,31250,49992.02349,-18742.02349,18742.02349
95935,6,56771,49992.02349,6778.97651,6778.97651
95936,6,50917,49992.02349,924.9765101,924.9765101
95937,6,56705,49992.02349,6712.97651,6712.97651
95939,6,29861,47083.97236,-17222.97236,17222.97236
95942,6,41323,61723.9646,-20400.9646,20400.9646
95943,6,48906,51484.22667,-2578.226667,2578.226667
95945,6,42828,56296.87424,-13468.87424,13468.87424
95946,6,60750,61723.9646,-973.9646018,973.9646018
95947,6,31687,47083.97236,-15396.97236,15396.97236
95948,6,44034,48717.85045,-4683.850451,4683.850451
95949,6,62224,61723.9646,500.0353982,500.0353982
95950,6,58125,49992.02349,8132.97651,8132.97651
95951,6,39150,49992.02349,-10842.02349,10842.02349
95954,6,39932,47083.97236,-7151.972357,7151.972357
95955,6,43977,47083.97236,-3106.972357,3106.972357
95956,6,49444,49992.02349,-548.0234899,548.0234899
95957,6,56875,49992.02349,6882.97651,6882.97651
95959,6,63132,61723.9646,1408.035398,1408.035398
95960,6,29773,49992.02349,-20219.02349,20219.02349
95961,6,46144,51484.22667,-5340.226667,5340.226667
95962,6,64671,49992.02349,14678.97651,14678.97651
95963,6,41738,48717.85045,-6979.850451,6979.850451
95965,6,36080,43510.07883,-7430.07883,7430.07883
95966,6,42555,43510.07883,-955.0788303,955.0788303
95970,6,60658,51484.22667,9173.773333,9173.773333
95973,6,55426,56296.87424,-870.8742394,870.8742394
95975,6,49688,56296.87424,-6608.874239,6608.874239
95977,6,50820,61723.9646,-10903.9646,10903.9646
95987,6,53596,48717.85045,4878.149549,4878.149549
95988,6,47184,48717.85045,-1533.850451,1533.850451
95991,6,42589,48717.85045,-6128.850451,6128.850451
95993,6,64011,61723.9646,2287.035398,2287.035398
96001,6,47988,51484.22667,-3496.226667,3496.226667
96002,6,44017,47083.97236,-3066.972357,3066.972357
96003,6,45722,56296.87424,-10574.87424,10574.87424
96006,6,57321,43510.07883,13810.92117,13810.92117
96007,6,38258,47083.97236,-8825.972357,8825.972357
96008,6,51500,57670.76667,-6170.766667,6170.766667
96009,6,69318,43510.07883,25807.92117,25807.92117
96010,6,29773,49992.02349,-20219.02349,20219.02349
96011,6,32083,47083.97236,-15000.97236,15000.97236
96013,6,37629,48717.85045,-11088.85045,11088.85045
96015,6,23167,43510.07883,-20343.07883,20343.07883
96016,6,58241,51484.22667,6756.773333,6756.773333
96017,6,31042,47083.97236,-16041.97236,16041.97236
96019,6,39111,48717.85045,-9606.850451,9606.850451
96020,6,43750,49992.02349,-6242.02349,6242.02349
96021,6,41099,48717.85045,-7618.850451,7618.850451
96023,6,29792,48717.85045,-18925.85045,18925.85045
96024,6,41776,49992.02349,-8216.02349,8216.02349
96025,6,32000,47083.97236,-15083.97236,15083.97236
96027,6,43325,56296.87424,-12971.87424,12971.87424
96028,6,39212,47083.97236,-7871.972357,7871.972357
96032,6,45493,49992.02349,-4499.02349,4499.02349
96033,6,29135,47083.97236,-17948.97236,17948.97236
96034,6,35250,47083.97236,-11833.97236,11833.97236
96035,6,42150,48717.85045,-6567.850451,6567.850451
96037,6,14881,47083.97236,-32202.97236,32202.97236
96038,6,39792,47083.97236,-7291.972357,7291.972357
96039,6,28750,47083.97236,-18333.97236,18333.97236
96040,6,49408,49992.02349,-584.0234899,584.0234899
96041,6,34844,47083.97236,-12239.97236,12239.97236
96044,6,36645,49992.02349,-13347.02349,13347.02349
96046,6,27031,49992.02349,-22961.02349,22961.02349
96047,6,28646,51484.22667,-22838.22667,22838.22667
96048,6,42250,49992.02349,-7742.02349,7742.02349
96049,6,12054,47083.97236,-35029.97236,35029.97236
96050,6,28250,49992.02349,-21742.02349,21742.02349
96051,6,46304,51484.22667,-5180.226667,5180.226667
96052,6,33438,56296.87424,-22858.87424,22858.87424
96054,6,16944,43510.07883,-26566.07883,26566.07883
96055,6,35750,43510.07883,-7760.07883,7760.07883
96056,6,46184,47083.97236,-899.9723566,899.9723566
96057,6,41445,47083.97236,-5638.972357,5638.972357
96059,6,46667,49992.02349,-3325.02349,3325.02349
96062,6,59271,61723.9646,-2452.964602,2452.964602
96063,6,44375,47083.97236,-2708.972357,2708.972357
96064,6,41940,47083.97236,-5143.972357,5143.972357
96065,6,35156,47083.97236,-11927.97236,11927.97236
96067,6,44692,56296.87424,-11604.87424,11604.87424
96068,6,34375,43510.07883,-9135.07883,9135.07883
96069,6,35813,47083.97236,-11270.97236,11270.97236
96071,6,38516,49992.02349,-11476.02349,11476.02349
96073,6,79188,61723.9646,17464.0354,17464.0354
96074,6,39271,43510.07883,-4239.07883,4239.07883
96075,6,19306,47083.97236,-27777.97236,27777.97236
96080,6,39934,43510.07883,-3576.07883,3576.07883
96084,6,31897,47083.97236,-15186.97236,15186.97236
96085,6,29519,47083.97236,-17564.97236,17564.97236
96088,6,46045,51484.22667,-5439.226667,5439.226667
96090,6,39583,43510.07883,-3927.07883,3927.07883
96091,6,36806,49992.02349,-13186.02349,13186.02349
96094,6,42857,47083.97236,-4226.972357,4226.972357
96096,6,56250,51484.22667,4765.773333,4765.773333
96097,6,29443,47083.97236,-17640.97236,17640.97236
96101,6,37148,43510.07883,-6362.07883,6362.07883
96103,6,58090,49992.02349,8097.97651,8097.97651
96104,6,34779,43510.07883,-8731.07883,8731.07883
96105,6,43208,51484.22667,-8276.226667,8276.226667
96106,6,76250,47083.97236,29166.02764,29166.02764
96107,6,56719,48717.85045,8001.149549,8001.149549
96109,6,34313,49992.02349,-15679.02349,15679.02349
96110,6,23750,43510.07883,-19760.07883,19760.07883
96111,6,56146,58635.76812,-2489.768116,2489.768116
96113,6,45833,47083.97236,-1250.972357,1250.972357
96114,6,71786,57670.76667,14115.23333,14115.23333
96116,6,26250,43510.07883,-17260.07883,17260.07883
96117,6,60375,48717.85045,11657.14955,11657.14955
96118,6,42264,48717.85045,-6453.850451,6453.850451
96119,6,45313,47083.97236,-1770.972357,1770.972357
96120,6,58611,49992.02349,8618.97651,8618.97651
96121,6,72143,51484.22667,20658.77333,20658.77333
96122,6,40313,47083.97236,-6770.972357,6770.972357
96129,6,48977,49992.02349,-1015.02349,1015.02349
96130,6,54372,51484.22667,2887.773333,2887.773333
96132,6,24167,47083.97236,-22916.97236,22916.97236
96133,6,28257,47083.97236,-18826.97236,18826.97236
96136,6,81607,49992.02349,31614.97651,31614.97651
96137,6,46463,56296.87424,-9833.874239,9833.874239
96140,6,71081,58635.76812,12445.23188,12445.23188
96141,6,70670,58635.76812,12034.23188,12034.23188
96142,6,40913,56296.87424,-15383.87424,15383.87424
96143,6,40683,56296.87424,-15613.87424,15613.87424
96145,6,66628,58635.76812,7992.231884,7992.231884
96146,6,52333,52754.76619,-421.7661871,421.7661871
96148,6,58478,58635.76812,-157.7681159,157.7681159
96150,6,46859,41685.6773,5173.322702,5173.322702
96701,15,83255,66747.21833,16507.78167,16507.78167
96703,15,56912,74586.77778,-17674.77778,17674.77778
96704,15,49847,60366.12863,-10519.12863,10519.12863
96705,15,69777,74586.77778,-4809.777778,4809.777778
96707,15,96611,74586.77778,22024.22222,22024.22222
96710,15,64522,74586.77778,-10064.77778,10064.77778
96712,15,74356,60366.12863,13989.87137,13989.87137
96713,15,54250,60366.12863,-6116.128631,6116.128631
96714,15,42530,74586.77778,-32056.77778,32056.77778
96716,15,73000,74586.77778,-1586.777778,1586.777778
96717,15,61094,60366.12863,727.8713693,727.8713693
96719,15,60781,74586.77778,-13805.77778,13805.77778
96720,15,52822,60366.12863,-7544.128631,7544.128631
96722,15,50893,74586.77778,-23693.77778,23693.77778
96725,15,65338,60366.12863,4971.871369,4971.871369
96726,15,48452,74586.77778,-26134.77778,26134.77778
96727,15,57717,60366.12863,-2649.128631,2649.128631
96728,15,53750,74586.77778,-20836.77778,20836.77778
96729,15,43542,74586.77778,-31044.77778,31044.77778
96730,15,70216,60366.12863,9849.871369,9849.871369
96731,15,55938,74586.77778,-18648.77778,18648.77778
96732,15,62981,60366.12863,2614.871369,2614.871369
96734,15,89016,74586.77778,14429.22222,14429.22222
96737,15,43173,74586.77778,-31413.77778,31413.77778
96738,15,73285,74586.77778,-1301.777778,1301.777778
96740,15,61875,66747.21833,-4872.218329,4872.218329
96741,15,54393,74586.77778,-20193.77778,20193.77778
96742,15,59375,74586.77778,-15211.77778,15211.77778
96743,15,58392,66747.21833,-8355.218329,8355.218329
96744,15,85608,66747.21833,18860.78167,18860.78167
96746,15,61647,60366.12863,1280.871369,1280.871369
96747,15,70313,74586.77778,-4273.777778,4273.777778
96748,15,42727,60366.12863,-17639.12863,17639.12863
96749,15,40201,74586.77778,-34385.77778,34385.77778
96750,15,51518,60366.12863,-8848.128631,8848.128631
96751,15,36964,74586.77778,-37622.77778,37622.77778
96752,15,58824,74586.77778,-15762.77778,15762.77778
96753,15,60458,66747.21833,-6289.218329,6289.218329
96754,15,60804,60366.12863,437.8713693,437.8713693
96755,15,49125,74586.77778,-25461.77778,25461.77778
96756,15,61595,60366.12863,1228.871369,1228.871369
96757,15,43611,74586.77778,-30975.77778,30975.77778
96759,15,48346,74586.77778,-26240.77778,26240.77778
96762,15,78047,74586.77778,3460.222222,3460.222222
96763,15,58472,74586.77778,-16114.77778,16114.77778
96764,15,65625,74586.77778,-8961.777778,8961.777778
96766,15,66083,60366.12863,5716.871369,5716.871369
96768,15,71069,66747.21833,4321.781671,4321.781671
96770,15,42125,74586.77778,-32461.77778,32461.77778
96773,15,98516,74586.77778,23929.22222,23929.22222
96774,15,46927,74586.77778,-27659.77778,27659.77778
96778,15,31422,60366.12863,-28944.12863,28944.12863
96779,15,69868,60366.12863,9501.871369,9501.871369
96780,15,67054,74586.77778,-7532.777778,7532.777778
96781,15,42697,60366.12863,-17669.12863,17669.12863
96782,15,78848,74586.77778,4261.222222,4261.222222
96783,15,31705,60366.12863,-28661.12863,28661.12863
96786,15,53706,74586.77778,-20880.77778,20880.77778
96789,15,92309,86257.43155,6051.568445,6051.568445
96790,15,72719,74586.77778,-1867.777778,1867.777778
96791,15,72995,60366.12863,12628.87137,12628.87137
96792,15,53059,60366.12863,-7307.128631,7307.128631
96793,15,75056,66747.21833,8308.781671,8308.781671
96795,15,68563,60366.12863,8196.871369,8196.871369
96797,15,81897,66747.21833,15149.78167,15149.78167
96813,15,60665,50789.89723,9875.102767,9875.102767
96814,15,54085,50789.89723,3295.102767,3295.102767
96815,15,49971,50789.89723,-818.8972332,818.8972332
96816,15,75448,50789.89723,24658.10277,24658.10277
96817,15,52532,50789.89723,1742.102767,1742.102767
96818,15,70850,74586.77778,-3736.777778,3736.777778
96819,15,74763,50789.89723,23973.10277,23973.10277
96821,15,110842,86257.43155,24584.56845,24584.56845
96822,15,63379,50789.89723,12589.10277,12589.10277
96825,15,108425,86257.43155,22167.56845,22167.56845
96826,15,42460,50789.89723,-8329.897233,8329.897233
97001,41,56538,47083.97236,9454.027643,9454.027643
97002,41,65150,72575.51374,-7425.513736,7425.513736
97004,41,77829,81702.10886,-3873.108861,3873.108861
97005,41,39677,52754.76619,-13077.76619,13077.76619
97006,41,60407,68283.34201,-7876.342007,7876.342007
97007,41,68941,81702.10886,-12761.10886,12761.10886
97008,41,52956,72575.51374,-19619.51374,19619.51374
97009,41,60082,72575.51374,-12493.51374,12493.51374
97011,41,53077,68283.34201,-15206.34201,15206.34201
97013,41,57943,72575.51374,-14632.51374,14632.51374
97014,41,42500,49992.02349,-7492.02349,7492.02349
97015,41,58954,61723.9646,-2769.964602,2769.964602
97016,41,57153,57670.76667,-517.7666667,517.7666667
97017,41,63047,72575.51374,-9528.513736,9528.513736
97020,41,57813,72575.51374,-14762.51374,14762.51374
97021,41,48750,61723.9646,-12973.9646,12973.9646
97022,41,66927,72575.51374,-5648.513736,5648.513736
97024,41,51182,61723.9646,-10541.9646,10541.9646
97026,41,51467,46295.85534,5171.144663,5171.144663
97027,41,54796,72575.51374,-17779.51374,17779.51374
97029,41,65833,47083.97236,18749.02764,18749.02764
97030,41,43071,52754.76619,-9683.766187,9683.766187
97032,41,47554,61723.9646,-14169.9646,14169.9646
97033,41,37000,47083.97236,-10083.97236,10083.97236
97034,41,99492,124538.9524,-25046.95238,25046.95238
97035,41,72114,107168.6996,-35054.69957,35054.69957
97037,41,41515,61723.9646,-20208.9646,20208.9646
97038,41,51831,68283.34201,-16452.34201,16452.34201
97039,41,38000,61723.9646,-23723.9646,23723.9646
97040,41,60536,61723.9646,-1187.964602,1187.964602
97041,41,64677,56296.87424,8380.125761,8380.125761
97048,41,48886,57670.76667,-8784.766667,8784.766667
97050,41,23750,47083.97236,-23333.97236,23333.97236
97051,41,52852,68283.34201,-15431.34201,15431.34201
97053,41,64331,93776.34667,-29445.34667,29445.34667
97054,41,68500,68283.34201,216.6579926,216.6579926
97056,41,55166,68283.34201,-13117.34201,13117.34201
97058,41,43435,57670.76667,-14235.76667,14235.76667
97060,41,59422,68283.34201,-8861.342007,8861.342007
97062,41,63314,72575.51374,-9261.513736,9261.513736
97063,41,42569,61723.9646,-19154.9646,19154.9646
97065,41,49667,61723.9646,-12056.9646,12056.9646
97067,41,68043,68283.34201,-240.3420074,240.3420074
97068,41,86042,107168.6996,-21126.69957,21126.69957
97080,41,62886,81702.10886,-18816.10886,18816.10886
97089,41,87052,107168.6996,-20116.69957,20116.69957
97102,41,32438,49992.02349,-17554.02349,17554.02349
97103,41,46871,57670.76667,-10799.76667,10799.76667
97106,41,82232,81702.10886,529.8911392,529.8911392
97107,41,50100,51484.22667,-1384.226667,1384.226667
97108,41,55257,68283.34201,-13026.34201,13026.34201
97109,41,64365,68283.34201,-3918.342007,3918.342007
97110,41,41625,56296.87424,-14671.87424,14671.87424
97111,41,65000,68283.34201,-3283.342007,3283.342007
97112,41,47000,51484.22667,-4484.226667,4484.226667
97113,41,53502,61723.9646,-8221.964602,8221.964602
97114,41,59120,57670.76667,1449.233333,1449.233333
97115,41,69500,68283.34201,1216.657993,1216.657993
97116,41,49663,61723.9646,-12060.9646,12060.9646
97117,41,68500,68283.34201,216.6579926,216.6579926
97118,41,38889,47083.97236,-8194.972357,8194.972357
97119,41,61667,68283.34201,-6616.342007,6616.342007
97123,41,64599,68283.34201,-3684.342007,3684.342007
97124,41,69724,72575.51374,-2851.513736,2851.513736
97125,41,75278,49992.02349,25285.97651,25285.97651
97127,41,58117,68283.34201,-10166.34201,10166.34201
97128,41,44541,57670.76667,-13129.76667,13129.76667
97131,41,43254,61723.9646,-18469.9646,18469.9646
97132,41,63318,68283.34201,-4965.342007,4965.342007
97133,41,73750,68283.34201,5466.657993,5466.657993
97134,41,58125,47083.97236,11041.02764,11041.02764
97135,41,28269,56296.87424,-28027.87424,28027.87424
97136,41,37436,61723.9646,-24287.9646,24287.9646
97138,41,43750,61723.9646,-17973.9646,17973.9646
97140,41,82377,107168.6996,-24791.69957,24791.69957
97144,41,11250,49992.02349,-38742.02349,38742.02349
97145,41,32434,49992.02349,-17558.02349,17558.02349
97146,41,41192,61723.9646,-20531.9646,20531.9646
97147,41,31458,49992.02349,-18534.02349,18534.02349
97148,41,63494,68283.34201,-4789.342007,4789.342007
97149,41,50347,81702.10886,-31355.10886,31355.10886
97201,41,40380,66747.21833,-26367.21833,26367.21833
97203,41,42585,52754.76619,-10169.76619,10169.76619
97204,41,13350,66747.21833,-53397.21833,53397.21833
97205,41,25938,66747.21833,-40809.21833,40809.21833
97206,41,50694,52754.76619,-2060.766187,2060.766187
97209,41,39258,66747.21833,-27489.21833,27489.21833
97210,41,66807,86257.43155,-19450.43155,19450.43155
97211,41,61962,72575.51374,-10613.51374,10613.51374
97212,41,81930,92801.75,-10871.75,10871.75
97213,41,58469,72575.51374,-14106.51374,14106.51374
97214,41,50917,66747.21833,-15830.21833,15830.21833
97215,41,63514,72575.51374,-9061.513736,9061.513736
97216,41,46097,52754.76619,-6657.766187,6657.766187
97217,41,53972,52754.76619,1217.233813,1217.233813
97218,41,47099,52754.76619,-5655.766187,5655.766187
97221,41,92024,107168.6996,-15144.69957,15144.69957
97222,41,49095,52754.76619,-3659.766187,3659.766187
97223,41,64519,81702.10886,-17183.10886,17183.10886
97224,41,54567,81702.10886,-27135.10886,27135.10886
97225,41,71746,86257.43155,-14511.43155,14511.43155
97227,41,50129,60366.12863,-10237.12863,10237.12863
97229,41,100063,107168.6996,-7105.699571,7105.699571
97230,41,46385,61723.9646,-15338.9646,15338.9646
97232,41,45066,66747.21833,-21681.21833,21681.21833
97233,41,35970,52754.76619,-16784.76619,16784.76619
97239,41,74834,86257.43155,-11423.43155,11423.43155
97267,41,59329,72575.51374,-13246.51374,13246.51374
97301,41,37006,46295.85534,-9289.855337,9289.855337
97302,41,53114,68283.34201,-15169.34201,15169.34201
97304,41,65377,68283.34201,-2906.342007,2906.342007
97305,41,40385,46295.85534,-5910.855337,5910.855337
97306,41,58730,68283.34201,-9553.342007,9553.342007
97317,41,50263,57670.76667,-7407.766667,7407.766667
97321,41,60271,68283.34201,-8012.342007,8012.342007
97322,41,42451,57670.76667,-15219.76667,15219.76667
97324,41,33625,51484.22667,-17859.22667,17859.22667
97327,41,51709,57670.76667,-5961.766667,5961.766667
97330,41,42955,68283.34201,-25328.34201,25328.34201
97333,41,43811,61723.9646,-17912.9646,17912.9646
97338,41,52863,68283.34201,-15420.34201,15420.34201
97341,41,43333,61723.9646,-18390.9646,18390.9646
97342,41,43462,49992.02349,-6530.02349,6530.02349
97343,41,34375,51484.22667,-17109.22667,17109.22667
97344,41,34438,51484.22667,-17046.22667,17046.22667
97345,41,14719,51484.22667,-36765.22667,36765.22667
97347,41,43188,46295.85534,-3107.855337,3107.855337
97348,41,50551,57670.76667,-7119.766667,7119.766667
97350,41,38125,49992.02349,-11867.02349,11867.02349
97355,41,46641,57670.76667,-11029.76667,11029.76667
97357,41,56417,51484.22667,4932.773333,4932.773333
97358,41,61734,68283.34201,-6549.342007,6549.342007
97360,41,52054,57670.76667,-5616.766667,5616.766667
97362,41,40799,61723.9646,-20924.9646,20924.9646
97364,41,42358,61723.9646,-19365.9646,19365.9646
97365,41,45185,46295.85534,-1110.855337,1110.855337
97366,41,53135,57670.76667,-4535.766667,4535.766667
97368,41,48750,51484.22667,-2734.226667,2734.226667
97369,41,49821,47083.97236,2737.027643,2737.027643
97370,41,59040,68283.34201,-9243.342007,9243.342007
97371,41,56957,57670.76667,-713.7666667,713.7666667
97374,41,51324,57670.76667,-6346.766667,6346.766667
97375,41,73616,68283.34201,5332.657993,5332.657993
97376,41,43866,57670.76667,-13804.76667,13804.76667
97377,41,62288,57670.76667,4617.233333,4617.233333
97378,41,42892,57670.76667,-14778.76667,14778.76667
97380,41,40510,46295.85534,-5785.855337,5785.855337
97381,41,55217,68283.34201,-13066.34201,13066.34201
97383,41,39919,57670.76667,-17751.76667,17751.76667
97385,41,58125,68283.34201,-10158.34201,10158.34201
97386,41,38601,51484.22667,-12883.22667,12883.22667
97388,41,40219,47083.97236,-6864.972357,6864.972357
97390,41,35708,57670.76667,-21962.76667,21962.76667
97391,41,47628,57670.76667,-10042.76667,10042.76667
97392,41,54932,68283.34201,-13351.34201,13351.34201
97394,41,41055,57670.76667,-16615.76667,16615.76667
97396,41,36848,46295.85534,-9447.855337,9447.855337
97402,41,38414,46295.85534,-7881.855337,7881.855337
97403,41,38053,52754.76619,-14701.76619,14701.76619
97404,41,52574,68283.34201,-15709.34201,15709.34201
97406,41,26538,43510.07883,-16972.07883,16972.07883
97410,41,45592,43510.07883,2081.92117,2081.92117
97411,41,38515,51484.22667,-12969.22667,12969.22667
97412,41,32083,51484.22667,-19401.22667,19401.22667
97413,41,29333,46295.85534,-16962.85534,16962.85534
97414,41,24157,43510.07883,-19353.07883,19353.07883
97415,41,42045,51484.22667,-9439.226667,9439.226667
97417,41,37072,43510.07883,-6438.07883,6438.07883
97419,41,49438,57670.76667,-8232.766667,8232.766667
97420,41,34755,46295.85534,-11540.85534,11540.85534
97423,41,42581,51484.22667,-8903.226667,8903.226667
97424,41,38318,57670.76667,-19352.76667,19352.76667
97426,41,50503,68283.34201,-17780.34201,17780.34201
97429,41,40750,43510.07883,-2760.07883,2760.07883
97430,41,26818,51484.22667,-24666.22667,24666.22667
97434,41,31607,51484.22667,-19877.22667,19877.22667
97435,41,39792,51484.22667,-11692.22667,11692.22667
97436,41,41538,51484.22667,-9946.226667,9946.226667
97437,41,48555,57670.76667,-9115.766667,9115.766667
97439,41,33969,51484.22667,-17515.22667,17515.22667
